,date,open,close,high,low,volume,code
321,2011-01-21,7.93,7.57,7.99,7.4,140170.0,600987
322,2011-01-28,7.57,7.64,7.68,7.3,78982.0,600987
323,2011-02-01,7.6,7.8,7.95,7.6,57203.0,600987
324,2011-02-11,7.79,8.15,8.28,7.66,85919.0,600987
325,2011-02-18,8.11,8.19,8.55,8.07,196775.0,600987
326,2011-02-25,8.13,8.39,8.46,8.08,178959.0,600987
327,2011-03-04,8.36,8.54,8.9,8.32,391243.0,600987
328,2011-03-11,8.58,8.7,9.15,8.5,302153.0,600987
329,2011-03-18,8.68,8.68,9.01,8.54,228290.0,600987
330,2011-03-25,8.63,9.19,9.23,8.58,266057.0,600987
331,2011-04-01,9.19,8.9,9.33,8.7,301821.0,600987
332,2011-04-08,8.89,9.23,9.28,8.87,168843.0,600987
333,2011-04-15,9.25,9.02,9.33,8.89,285834.0,600987
334,2011-04-22,8.99,9.32,9.38,8.88,308060.0,600987
335,2011-04-29,9.27,8.62,9.35,8.38,224474.0,600987
336,2011-05-06,8.65,8.6,8.75,8.3,90266.0,600987
337,2011-05-13,8.61,8.95,9.02,8.55,182803.0,600987
338,2011-05-20,8.91,8.7,9.12,8.66,193451.0,600987
339,2011-05-27,8.72,7.63,8.73,7.55,114396.0,600987
340,2011-06-03,7.59,7.65,7.85,7.5,70205.0,600987
341,2011-06-10,7.59,7.55,7.76,7.41,55140.0,600987
342,2011-06-17,7.51,7.19,7.68,7.19,74975.0,600987
343,2011-06-24,7.1,7.36,7.42,6.96,98325.0,600987
344,2011-07-01,7.38,7.56,7.59,7.28,104546.0,600987
345,2011-07-08,7.54,7.72,7.76,7.51,109610.0,600987
346,2011-07-15,7.68,7.85,7.91,7.55,109449.0,600987
347,2011-07-22,7.88,7.61,7.88,7.55,65592.0,600987
348,2011-07-29,7.52,7.8,7.83,7.27,116347.0,600987
349,2011-08-05,7.8,7.85,8.0,7.6,82933.0,600987
350,2011-08-12,7.8,7.94,8.05,7.05,246847.0,600987
351,2011-08-19,7.92,7.67,8.07,7.58,182499.0,600987
352,2011-08-26,7.67,7.89,7.96,7.55,119975.0,600987
353,2011-09-02,7.85,7.42,7.94,7.42,110534.0,600987
354,2011-09-09,7.33,7.21,7.4,7.06,77980.0,600987
355,2011-09-16,7.1,7.16,7.3,7.02,45978.0,600987
356,2011-09-23,7.12,6.95,7.23,6.85,59637.0,600987
357,2011-09-30,6.92,6.5,7.02,6.46,43722.0,600987
358,2011-10-14,6.52,6.77,6.86,6.48,49071.0,600987
359,2011-10-21,6.78,6.92,6.97,6.64,86412.0,600987
360,2011-10-28,6.9,7.18,7.25,6.84,144231.0,600987
361,2011-11-04,7.18,7.25,7.3,6.93,102299.0,600987
362,2011-11-11,7.25,7.16,7.28,7.05,83864.0,600987
363,2011-11-18,7.2,6.8,7.31,6.79,85416.0,600987
364,2011-11-25,6.84,6.67,6.87,6.65,51383.0,600987
365,2011-12-02,6.67,6.94,7.04,6.48,116906.0,600987
366,2011-12-09,6.87,6.62,7.33,6.59,260695.0,600987
367,2011-12-16,6.63,6.04,6.69,5.88,56737.0,600987
368,2011-12-23,6.04,5.71,6.11,5.55,61972.0,600987
369,2011-12-30,5.72,5.6,5.76,5.33,49517.0,600987
370,2012-01-06,5.65,5.49,5.65,5.35,25266.0,600987
371,2012-01-13,5.47,5.62,5.94,5.42,82079.0,600987
372,2012-01-20,5.56,5.93,5.96,5.53,82144.0,600987
373,2012-01-27,5.94,5.93,5.96,5.86,88830.0,600987
374,2012-02-03,5.95,5.97,5.99,5.8,52315.0,600987
375,2012-02-10,5.96,6.06,6.11,5.81,86785.0,600987
376,2012-02-17,6.01,6.2,6.25,6.0,84130.0,600987
377,2012-02-24,6.26,6.51,6.53,6.12,121637.0,600987
378,2012-03-02,6.51,6.77,6.85,6.41,172870.0,600987
379,2012-03-09,6.78,6.7,6.86,6.51,128916.0,600987
380,2012-03-16,6.7,6.37,6.73,6.2,150815.0,600987
381,2012-03-23,6.37,6.24,6.48,6.22,59070.0,600987
382,2012-03-30,6.23,5.82,6.3,5.75,65754.0,600987
383,2012-04-06,5.86,6.01,6.09,5.83,20869.0,600987
384,2012-04-13,6.0,6.54,6.63,5.97,164584.0,600987
385,2012-04-20,6.5,6.63,6.65,6.38,134164.0,600987
386,2012-04-27,6.62,6.67,6.82,6.36,137255.0,600987
387,2012-05-04,6.72,6.8,6.85,6.66,73907.0,600987
388,2012-05-11,6.76,6.48,6.78,6.46,72718.0,600987
389,2012-05-18,6.55,6.5,6.65,6.36,67320.0,600987
390,2012-05-25,6.5,6.32,6.56,6.26,48442.0,600987
391,2012-06-01,6.37,6.6,6.64,6.25,81461.0,600987
392,2012-06-08,6.2,6.06,6.25,6.03,51439.0,600987
393,2012-06-15,6.05,6.07,6.17,6.0,38003.0,600987
394,2012-06-21,6.1,5.95,6.14,5.92,28233.0,600987
395,2012-06-29,5.95,5.77,5.97,5.65,33288.0,600987
396,2012-07-06,5.79,5.87,5.94,5.72,26771.0,600987
397,2012-07-13,5.85,5.63,5.86,5.6,41673.0,600987
398,2012-07-20,5.63,5.51,5.65,5.32,52438.0,600987
399,2012-07-27,5.46,5.43,5.54,5.37,32771.0,600987
400,2012-08-03,5.39,5.48,5.48,5.26,34910.0,600987
401,2012-08-10,5.51,5.96,6.07,5.49,97183.0,600987
402,2012-08-17,5.94,5.98,6.14,5.67,131779.0,600987
403,2012-08-24,5.93,6.35,6.52,5.85,166983.0,600987
404,2012-08-31,6.33,6.1,6.66,6.07,121209.0,600987
405,2012-09-07,6.08,6.35,6.47,6.06,97722.0,600987
406,2012-09-14,6.35,6.7,6.85,6.15,272768.0,600987
407,2012-09-21,6.65,6.38,6.94,6.3,143597.0,600987
408,2012-09-28,6.31,6.24,6.47,5.95,100083.0,600987
409,2012-10-12,6.26,6.62,6.75,6.2,106232.0,600987
410,2012-10-19,6.62,7.45,7.45,6.35,211908.0,600987
411,2012-10-26,7.59,7.79,8.96,7.5,1785565.0,600987
412,2012-11-02,7.67,7.42,8.15,7.1,854338.0,600987
413,2012-11-09,7.38,7.33,7.57,7.05,532264.0,600987
414,2012-11-16,7.31,6.76,7.43,6.62,374537.0,600987
415,2012-11-23,6.73,6.65,6.94,6.51,271367.0,600987
416,2012-11-30,6.58,6.24,6.78,6.03,271376.0,600987
417,2012-12-07,6.2,6.33,6.47,5.83,356623.0,600987
418,2012-12-14,6.29,6.64,6.66,6.26,421054.0,600987
